PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-12.38983123636222,0.38223983426539987,-5.3952298401107015,-1.2834574616193672,0.43423296636904746,0.7959122170193369,0.9842983662333843,-2.0372107487248483,-0.04918084427300969
-11.485089926186845,-0.8443192312526913,-4.722323564729212,-0.8069627396998743,3.284028394897707,-0.36511233607929267,2.264616218225522,-5.087096519559537,-3.4227518456929573
-11.523769002472052,0.2879514738824662,-2.09903753740626,-0.844357222697227,-2.9885293104220167,-1.1579418454825503,2.0816379530785696,-2.199437032755997,-1.43217580999196
-11.212075083425624,1.1950444691128956,-1.2395093373519692,-1.8776834348203382,-2.9995290987516956,-1.700890964237335,1.4198581071388927,-1.651645051783241,-1.1442703666881266
-11.101165445074221,0.8076281106020485,0.19050718530246222,2.187296198112881,-3.5234811388397222,-0.9683877418152118,0.5410323627407325,-1.838035224320223,-1.387702942808202
-10.984035944680489,-0.9861631778335008,-0.9369268985665635,2.946268602712619,-2.2351600254761848,0.0019489148674627734,-0.44893527455301213,-2.4492850216640054,-1.666985290243143
-9.377773264092967,0.497632118011269,-1.6559708060656455,1.7588420593359484,-3.8387195518950445,-0.7687846678780189,-2.5422016535098564,-0.6395319897186169,0.39387945516919104
-9.973116803793161,1.8850726239440883,2.491297123983489,-1.401201676271647,-3.339417036813101,-2.28527521944767,-0.9338506604946346,-0.8174901300911895,-0.24252624889271118
-9.405905372072594,0.7058704130049059,3.814527282627924,2.0574874520669906,0.17675456469354467,-1.9567385463128268,-0.6625082370122793,-2.0853367477062936,-2.020150444259022
-7.815488648890912,0.4578622219375499,1.0363314609551455,-1.1103997589652705,-0.5952459419996066,-1.1641893652411353,-1.0345950372646289,0.06111797575729001,0.7695861087662137
-8.159489804008015,1.8314111046053232,2.1060187742271577,-3.2944447695738117,-1.4220911156799452,-2.1100698098306876,-1.348303468221957,0.49631142722533367,0.38074097164548304
-9.027728686398914,1.2978293087205146,2.3979130771465256,-2.1736169958658165,-3.5699303950877357,-1.5297532395238564,-0.8350709914366513,0.0838771321910582,-0.9313103795742819
-7.9943499524203485,1.9398360701679171,0.1121347701799947,0.3312476241322047,-1.9361814639314134,-1.3526618047015189,-2.3148049179059176,0.10029805648629815,0.008221154044595601
-9.320720413004839,1.6238589980800948,1.0797663505782589,-2.6059230025879314,-2.2559300799301285,-1.8598276977510817,-2.3070007827218353,-0.5094324240956808,-0.479674407684686
-9.230954869130347,2.9903275564940186,0.9951665233497655,-1.045870400684207,-2.19972001847277,-1.6522104958674282,-1.2625937475904827,-2.1030108814938187,-0.988716292536406
-9.221409685719932,3.875737045513162,2.092111621687466,0.3709678600000423,-2.0211868990703366,-2.596571669194962,-0.32989485087357023,-1.8928525288578941,-0.870825180998766
-9.581917989253752,3.346800224767253,2.9424943866786992,-1.6218410891278159,-2.0935301361522436,-2.0452205802334698,1.496166447696907,-2.43367976873733,-0.9850960104955885
-10.124562816577818,4.9597374270938195,1.198167295084812,-2.779403551351423,-2.0403431331555497,-2.0949686035964996,2.5857360601593253,-2.6604829173437228,0.1730686050806199
-10.899696119042762,8.524792265141821,-2.4225962122880724,-2.353837057482617,1.0958032582270432,-0.8811016380964789,0.877346046745641,-3.884300712448116,1.5158136669858469
-11.517441438394691,4.974786641028335,2.093818875114672,-0.2999870449429137,1.0315625622843236,-2.555009436864777,1.526381536859628,-0.23915912808636083,3.0133176834718545
-9.770869554387273,-1.5570942334548776,-1.2628339837532714,-0.6704293516724661,1.7118870085244706,-2.5272193157134817,-1.3297832473684432,2.676579581687852,1.1107607895487683
-9.245707925433873,-6.111348288657686,-0.8880110956834559,3.29750223641927,1.2221497997479869,-0.7896958984146365,-0.2848214225606872,2.516658967359086,1.1424985538112873
-9.736990270881149,-3.8244078907839416,-5.304826324308898,2.7419135381402095,0.3742134360609265,-0.2111899873806396,-2.105312747563731,3.460303134304898,2.4775017024111725
-10.289300674492656,-0.4008452999632558,-3.9504919194049313,2.902193971376719,-0.11494256625626882,-2.1003848440787074,-1.7043574577124037,1.5933674827289248,1.6560676886842107
-10.212737233433144,1.300230777255125,-0.15743517467786647,1.5478909792182447,1.1897992837386895,-3.247139981571413,1.2495256070775707,2.3142349982938484,1.6906023891233957
-9.446455376347767,-1.5034126268429522,3.4265121306850843,2.4833134353684194,3.9754059835288102,-3.554659295725592,-0.600602150221585,1.8797220331458546,0.5324029160768357
-6.986215836401963,-1.277001759104008,0.24785747421530963,0.6340658362943474,1.0007936203674264,-0.32504373966489547,-1.6258106582998424,1.5826004132892695,2.952499343660378
-6.94390246194032,-0.4903741755958388,2.7205954702429476,2.780841832831429,-2.2364174107100756,-0.8392962526125933,-2.1769266241828564,0.3591084403908501,-0.2264960301761702
-7.26298957869515,-3.062171548753443,-0.4744441930018164,-0.036368585409679945,-0.6201684419539715,1.1256198885684392,-2.4475241401712964,-1.0945174522468346,-0.4354210340332703
-7.496276575551823,-0.7379210440450962,-1.7305842797164002,-1.50330465126993,-2.0175004411089548,-0.529749553478706,-1.5262948013744964,0.6757863017200257,0.4078411228799087
-9.690472935012645,1.0029009693823767,-1.5974405395000595,-2.28611668295515,-1.6462882818292939,-0.8130331400780915,0.8549161188682985,-0.37994885374437026,-1.8994160628177377
-10.115104908562039,0.8418712902952582,-0.5842915474776045,2.5489762962447426,-1.776090906255006,-1.5178196091465954,0.8421965670729756,0.1388250888835786,0.04259752373866476
-9.975743819452495,-0.5444374391078565,-2.7377177546416975,2.3426173956756227,-0.4946734633813233,-0.40727891286085854,0.9049396545509424,0.18009312810686876,1.9901331149938055
-11.035430866861141,0.16727786479973186,-6.0990448127680335,0.14233589220481369,0.11727850596968069,-0.5491329412413875,1.8410237340658562,0.0002877437844972575,0.3352123990739966
-10.75210545203595,0.17460561116115345,-5.68771006886276,0.48632497679625314,2.8446425898337924,-1.4457892734757753,0.729028383063802,-0.5910352849021902,1.055201695913682
-10.699480394012738,2.124668078512908,-4.110857463674651,-0.8169917112987598,-0.23028209381346124,-2.8508448694868807,0.6575635892628224,0.9318095242299624,-0.6853202891683584
-10.556819451423673,2.2871841822785384,-2.6836219025168773,-0.7454317932829994,-1.3122172684943438,-3.2196072709129426,1.896694318587938,1.71674201516192,-0.12122975533565247
-10.210204373994486,1.3987906935425145,-1.6721342628426807,0.6501070866855089,-3.1887353876090634,-2.766371926851214,3.175626951000014,-0.5739572653398894,1.452287048493271
-11.155602044252737,0.24909732060662834,-1.6782015430347519,3.338337142552242,-4.71541921348997,-1.2442658113432263,0.9150838654093096,0.731705091004481,0.7791746215623362
-8.785808417386471,-0.07857968142711987,-1.953903887154354,8.641346660689102,-3.9311755963640347,0.40049084555824344,-2.333872514571824,0.6331291364550532,0.08622001049590099
-8.025733370351286,-3.042811297916016,-4.046011594133775,5.393668301338579,-3.7573096930458174,0.2999384465403719,-2.0307418834597253,1.938938715674289,1.029478892520989
-7.462709759280952,-5.157058442553211,-2.426902422407159,4.279579287596809,-2.370954443072327,0.2699397952314471,-2.518206253922335,0.694179657707593,0.6416231699465194
-7.6156446047864845,-7.210721481966308,-4.290222071935222,2.238022297701648,-0.2356502224696301,2.4944813035117246,-2.5184839460339603,0.5601806442588225,1.9178301085104879
-7.6292612887478475,-4.394389484245418,-4.660511645343204,2.9773639313089593,0.5163109654866018,0.09692168632123964,-3.454710841449535,2.7826018445104053,3.1273577660942347
-7.795850249180024,-2.962589779284593,-0.7346388395474126,7.9624624438163645,-2.087636164285163,-0.6900986442851874,0.9587835126296105,1.2888203542008048,0.0006799121555137611
-7.024928317540768,-6.642982339407008,-1.048819880490578,7.840138172701645,0.36556932994531044,0.540008846827267,-0.6633350943349845,0.3305388486862296,-1.8431298647919598
-6.299837150068734,-6.818339295692553,0.007166264566607567,5.429179759166222,-0.9859092741260926,0.2321004092813631,0.15896983339821003,1.6834600589977105,-1.2144101184697338
-5.051903100395005,-5.082845533019735,-1.4255316639166569,3.1909440273575673,-0.4898520418638648,-0.13504626869152084,-2.803775470167947,1.8418456792610585,-2.867933466347131
-4.264304290321584,-6.585687744288972,0.21290115200427798,6.652637674691385,-0.0264637080848271,-0.1263067398939221,-1.3844467050577585,1.0709333630978937,-1.9362303163564967
-4.581328206671699,-7.057410553757418,-2.654105847729139,4.488367822254394,3.133949281140815,1.0513621368493622,-3.531757954387786,1.1092192237190266,1.1646345553866082
-3.0911883978363015,-3.5053337674849563,0.5014987339505468,8.583211338734143,-0.2799099792839996,-1.0400756884394278,-2.1493576040592863,1.218452780918646,0.316022082665665
-4.1861063870662685,-8.655391447009452,0.027572326809363,6.90959759480596,5.552045878941501,0.21305165100833,-2.0616078655970114,1.4241214834545521,-0.02537990437613709
-2.6467698464574965,-0.013430847606133355,-0.6355844611927336,4.432119068134507,1.345053442310956,-1.4738280972210855,0.521571879081444,2.8112754266286424,2.773319782052789
-3.9398034053081825,3.1078746683559646,-3.186006506979866,0.06190908045183477,0.34300304061635184,0.5262381797423616,2.0382061253616044,-1.3179786267887386,1.0329338017122167
-3.802022562874318,4.531236182504213,-2.7345860519417156,2.9123344284890686,0.03309898895460681,-0.23131892743014107,1.2412298159976272,-1.95440688332995,-0.5326636691383425
-4.883567766079985,3.8329603893909376,-6.691730928448975,1.5046329547868116,2.440478455615057,-0.5414014278327287,-0.9003646703306192,-0.31917062356133646,-0.5076150842611861
-6.30137482361437,5.534724678055603,-3.3534929249341228,4.109705832659686,1.8392667468582486,-0.943519192147151,3.7956837753616313,-0.2667494147115928,-0.8438035024040909
-6.639313245804751,5.607560146421835,-3.5772439629235113,2.5257904436320433,4.6597593975979015,-0.16178145163150942,3.654562983679416,-3.7060100242554643,-0.46775046650052876
-4.715451679270018,10.469148699720234,-3.927121328266527,5.640326098986329,3.7756873853304085,-0.428416748284062,2.660524490688799,-2.854549539632434,1.4617485399921057
-5.556938258865348,8.615363139832084,-3.0607239452628985,4.804457746292536,1.84991810606698,-2.3521029171990695,3.010303036008993,1.0063441180056647,1.273678808708742
-4.213721699326123,8.177475881049673,-5.126119173743745,3.879259245568304,4.468397794997549,-0.49423014125975095,1.0146119984080717,-2.349196156219307,0.1419220214066091
-4.6911001369828975,6.254520214019243,-5.347579107415604,2.9370626777146267,4.4671688305355595,-1.198626381492469,-1.840658386071168,-3.350213796050998,-1.5689825778366238
-7.100306296813703,1.9328343009504714,-3.4741193321936334,-0.9405551820945752,0.9800754214667232,-2.1438897323582102,0.3798956288356059,-1.6739988895710396,0.7807473345893853
-5.951743666075049,3.6630004687261795,-0.4524233828099998,1.1197317190324085,-0.9991808358064237,-2.9421010378279915,1.943820106270538,1.9930523403858695,-0.651516796087897
-4.7779122479166025,3.6290709771747536,0.5911814776383497,-1.7593729295523404,1.8809849513432164,-3.319711923816831,1.708388596579019,0.4066634777366414,-0.33028937064417135
-3.576201035361794,3.4155587625512154,0.4747257439716287,-1.2296618199247646,3.3074613447086727,-3.250164849510231,2.6268827141563134,1.160121893089347,-0.7107017327005737
-3.3014535605458937,2.4321220462824655,-0.6729494336254594,-2.528131475662185,4.533287480152168,-2.6548119866497157,3.515758044232925,0.5630916799492027,-0.4940079000544514
-2.2680362367070623,3.668685217144511,-1.1269540640372595,-2.6513306235406917,2.910518683103895,-1.8618396146906195,1.9155229517220593,0.5248517613872337,0.38716516106045684
-0.0004914358355339612,5.362187699188994,2.140972998269821,1.309930781632237,1.429575335388223,-2.449260471007318,-1.5961855063968933,-0.280295554914964,1.4314064414391265
2.34145285637948,4.223772419591279,2.9636798759178005,4.402203269498066,1.419217065041222,-1.4942249597489818,-0.7622852275917705,-1.9753586036919633,2.203757236960678
1.7105194828866535,-0.008053922693718294,6.524713114448685,4.792278880884503,0.7276544202157686,-1.855459772948058,0.8884337091654659,-1.3218504701019287,0.8495136162966991
1.141454382902019,-4.190280794941768,4.177690163348606,2.4036021057675274,2.270687447398769,-0.8613501277127718,2.4421081150417927,-2.394473921167898,-1.435998977618937
-0.7637603137757197,-2.1340494144712134,1.295921724549962,-0.7959207292978315,0.6143805654048422,-0.08146101139725898,1.2564863246520832,-0.6183344369630168,1.21094214674007
-0.1386403117449857,1.4502564614456794,-0.5248705919660956,-1.5140783241064868,-1.190829759326491,-1.3286399401993445,-1.16260652461992,-1.121102857959844,0.5568292959784958
0.7684657616854913,2.7026033743308964,1.746789613038611,1.7569184253179841,-2.575416805887489,-2.0695465129611197,-1.7564003388557619,1.8951507294452214,1.0710386471128048
3.0402196529907135,1.619898432643636,0.8108959166075307,5.971887672074359,-2.027904803208793,-1.409164665773089,-2.089552521060775,-0.5565466749738952,-1.4122675227531603
3.121151127020752,-1.9587083112342019,0.9085176079311907,5.730315724160397,-0.1370690635313922,1.1204045643032774,-2.052046577877874,-2.1666784473621163,-0.7008363391265735
0.9566958658729686,-4.918026323775617,1.4528599564002531,2.356329709663279,1.5396009611416266,1.1601998406560097,1.5620761595868753,-1.0055810404754557,-0.3358216464631175
0.5927061778914252,-2.4584517235988232,0.5278220177289423,2.033707521830483,1.2097338436334406,-0.49584590364644227,-0.5350759266299545,0.8095756797664765,1.4056923649463464
-0.02632638711558737,-2.72708682971951,2.1177471929100014,1.1820040940189818,2.103360525074046,-1.2592918555310901,1.0902047062413243,0.36945875445055726,1.5013130362233675
0.8907359164368815,-4.696299781694388,2.6010229464741,2.9538135778446666,-1.0063894960370634,0.6241191058317077,0.9777994645448462,0.3526973831739864,0.634621018778667
0.3951538327981341,-6.197347512003908,-1.5956051961344964,4.740114072290258,1.6566764416240083,2.213051627248431,-0.8378047775613112,-0.4113826180238581,-0.3658827196830646
-0.26358134063810007,-4.4820010653613345,-1.4028495860675816,4.231064975822321,3.6545790800112377,0.3484284952624811,-3.1488979115397107,-0.9798520571840317,2.755538535096812
-0.5754989036124866,-0.6670702905348443,-1.5556065034492592,2.5237045446768547,3.4275103559583,0.5762201274315722,-1.0062421168184172,-2.548629192316511,2.806555965274681
0.341860066329402,1.0028646250041109,-0.3396307206673454,4.341527954112117,2.0664642416935144,-1.2136274838166945,-3.0630220398982324,-1.03810652426767,-1.2314753586469795
-0.2605870183673096,-1.552617466925993,1.4903090562912515,4.34543562385366,1.1957690874995552,-0.1430354117693623,2.3567691708721688,-1.9256945217466324,-2.0283998167747463
0.019688660574166596,-1.6465308146672377,-1.2713410604382105,-1.002946094439335,3.8500475049096683,0.2784177944807208,0.557350264300892,0.12645017037678052,-1.27821719222538
-0.02369398515791194,2.8116334546406883,-0.9475279990341959,-1.9955459338302206,1.3643988172542205,-0.1516415908910441,-2.5609562533448926,0.3049174295590875,0.7849354133629397
4.223136085801593,8.000392927097737,-1.1742046803504191,4.793681204149897,0.7225060785772178,-1.8611682168921864,-4.215527525123324,1.6876702714154925,-0.004813969959634185
4.165021593962834,5.117748867129969,1.166372321732924,4.381991858784644,-0.8679700335001577,-2.689097176986242,-0.5589136579225715,1.0389920927043916,0.31458148098332106
3.127673575291129,4.4457340800348195,2.5051272076017304,0.05606302683929972,0.19202150990650968,-2.2494338794436324,4.209965653196597,0.786182026198442,2.718199972607668
4.220017646052664,6.2504769206848625,0.20583494537929567,-0.41581877657879346,0.7471815483380457,-1.1483872862651188,4.102842112169219,-0.23415447804642153,2.9723684073717074
2.933064039632377,5.316592917425475,-3.6745633180918316,-2.1005917789518684,3.0974311483875665,-0.8549086996146017,2.1850647229622298,0.26676253166137015,0.8438804747624874
0.694177702003735,4.484226272163182,-4.002613445838541,-1.3162260843429696,3.388121626790915,-1.5344959989120333,2.074429923761932,0.7434023495462917,-1.5380577654658067
0.5787773350510869,2.8301477817818346,-5.058324725025503,-1.1073475440808398,2.45849271738358,-0.9013122937098414,0.18102173152958304,-0.289864772394299,-1.9539350264623712
2.2397823714559295,3.5519701791346376,-6.122187450776034,1.8605531117310252,1.9360880703012722,1.1584585849759548,-0.2997885454439209,-1.2959774555668397,-2.2988813297511164
0.9045613561170898,2.3438369338072196,-5.936946782335917,-0.610417126711517,1.119653078310764,1.3473486912943835,0.7028232099346687,-1.894915863242683,-3.5651602227559307
2.7559968669678527,4.364939108725074,-4.713575075614065,2.228117021762427,1.2157657083538387,-0.02159325564888211,0.7808499154924444,-1.0360762088778535,0.48512364942508035
2.6016676802732914,3.701546736263072,-2.74068458254412,1.2186448835424093,1.720970681672917,-0.8273131545020392,4.311884573468187,-0.8740972630723931,0.9711796973102491
5.73000524910562,7.083258387392896,-4.13400772291645,5.57178717934476,-0.3013541370601637,0.8032108656125196,1.9074574652687686,-0.31028880294157607,2.8464185596951355
5.763006572849503,4.748900470412429,-6.201875740164257,4.221603668988605,0.8110870880259673,2.3191736309377937,-0.15879263684810935,-2.0373187529333414,0.9013593984649027
4.278053236559619,3.911053538776639,-4.061711429214559,2.761944474396707,0.7345650752408251,-0.9556122053382797,0.3165047640237877,2.76864819887707,-2.1817771871178673
5.526126333055812,4.607624833084332,-3.21085683352267,4.416329343733595,1.988701182419107,-0.7328799424822905,2.347138084553379,-0.2573370735408592,1.1433680980772136
3.802838749412885,3.4522795576088163,-1.8551448405617919,3.7471238709256904,1.3050683520739472,-0.1975449053447067,3.4236437094971985,1.6807045850553919,2.882023588265341
3.7345147309341304,5.2498404238793865,-4.542232475484599,4.648519056533805,0.1850964564329698,-0.18916943483143325,1.8943901136724213,0.6595019048561798,1.2191167370141738
6.061538680132711,5.4449908286442765,-6.182789350691775,3.9592002377861744,1.649615632839866,0.29976837654212546,0.03546401864672751,-0.17391397949360168,0.23564816179981288
8.239714910548456,7.756511159582692,-3.704730942184196,3.9155330375628097,0.06793368317422764,-1.2971295884193077,-1.501803560871789,1.2927283715662479,-1.8011638870289026
8.365920289777712,5.135644017181018,0.9031493404605486,2.808644981160668,-0.5719140899820894,-2.0257241665412824,-0.8222698573860128,-0.3145804341651916,-1.0301757243977376
6.56713921785832,3.1097270435598516,2.0555192536250733,-1.5295058032043,0.2793115881373235,-1.3330165355563761,1.4158695001804378,-0.45843060717453643,0.8742999508093346
7.079421017007561,4.689330776437919,-0.46904901235773616,-1.552747137144798,-0.1512048447099318,0.04652702542787519,0.0777468689890888,0.5020220779485633,1.476797448141403
8.988899192781703,6.9021763331896455,2.4437227610331727,3.7954289558778536,-0.8355135974216156,-1.6993987437373717,-1.3690770890789679,0.38561052176860106,1.2944543656961702
9.908786218565625,1.840677960878783,2.9427580739757073,5.443031630461881,-0.21793812079589167,-1.5027033216701948,0.874432800153723,0.21661221277220524,0.1562230868290085
7.468338298245609,-1.546694902296437,1.8775622329745063,2.3249261053699377,1.1151380192216533,-0.1393767047678815,3.008292535522032,-1.0449005129279902,1.786785967927827
5.720159706409473,-2.2773674533716575,-0.631113626060546,0.27222547190308183,-0.04315422984231889,1.4145811891073437,2.644125148918749,-2.018811804454286,1.9034920573430043
2.218423343185678,-4.437951852119073,-1.9688543014604607,-2.7038736790739453,0.49094999988924665,1.5135462147632333,3.5919238447542994,-1.3098254047770266,-3.9541439275633636
1.9300469655605854,-2.7927930675668726,-3.161750597168431,-2.951668325873551,0.5820571992042598,1.4348484079115924,4.608251566376605,-0.16630388207164995,-0.5209137034715762
1.9313854300790065,-0.4541450317692095,-4.191809394724564,-2.2247815563136273,2.9449145977429976,2.1795344671895958,1.2227218943725955,-2.8950500529753795,1.7804199738464386
